volid,dateused,pubdate,birthdate,firstpub,gender,nation,allwords,logistic,realclass,trainflag,trainsize,author,title,genretags
20335,1958,1958,1907,1958,f,us,104444,0.286031426485,0,1,390,"MacInnes, Helen,",North from Rome,teamblack | chirandom
nyp.33433074954656,1902,1902,0,1902,m,us,30488,0.463483243132,1,1,391,"Owen, Harle Oren.",Welsh rarebit tales,locscifi | teamred
11191,1927,1927,1875,1927,m,uk,110170,0.28931403875,0,1,391,"Buchan, John,",Witch wood,teamblack | chirandom | chifantasy
22787,1987,1987,1943,1987,m,us,70972,0.253064322115,0,1,390,"Swift, Edward,",A place with promise,chirandom | teamred
20723,1966,1966,1937,1966,m,us,56095,0.518219494188,1,1,391,"Zelazny, Roger,",This immortal,teamblack | chiscifi | chifantasy
11877,1949,1949,1890,1949,f,uk,55899,0.242342426016,0,1,391,"Christie, Agatha,",Crooked house,chirandom | teamred | chimyst
10353,1931,1931,1865,1931,f,us,72080,0.162152009952,0,1,390,"Hill, Grace Livingston,",The chance of a lifetime,chirandom | teamred
22103,1983,1983,1931,1983,f,us,141021,0.718474124656,1,1,390,"May, Julian,",The nonborn king,teamblack | chiscifi
23191,1989,1989,1931,1989,m,us,60157,0.545218111552,1,1,391,"Shatner, William,",TekWar,chiscifi | teamred | chimyst
nyp.33433074850961,1905,1905,0,1905,m,us,77962,0.416584517206,1,1,391,"Harper, Vincent.",The mortgage on the brain,stew | anatscifi | teamblack
dul1.ark+=13960=t1qf9cr59,1906,1906,1851,1906,m,uk,32292,0.532878205104,1,1,391,"Ford, Douglas Morey.",A time of terror,stew | teamblack | locscifi
10834,1946,1946,1903,1946,m,us,38485,0.877204574158,1,1,391,"Wellman, Manly Wade,",The solar invasion,chiscifi | teamred
11882,1949,1949,0,1949,,uk,54786,0.252248430436,0,1,391,"Ferrars, E. X,",The March Hare murders,chirandom | teamred | chimyst
uc2.ark+=13960=t4bn9zk9h,1887,1888,1847,1887,m,us,152738,0.303400637847,0,1,391,"Fawcett, Edgar,",Olivia Delaplaine,random | teamred
22133,1983,1983,1941,1983,f,us,208991,0.283593049048,0,1,391,"Spellman, Cathy Cash,",So many partings,chirandom | teamred
11575,1938,1938,1906,1938,f,nz,99907,0.188522033221,0,1,391,"Hyde, Robin,",The godwits fly,chirandom | teamred
20102,1953,1953,1905,1953,f,us,46139,0.217879796098,0,1,391,"Lasswell, Mary,",Tooner Schooner,chirandom | teamred
20655,1965,1965,1919,1965,m,us,21834,0.839178378947,1,1,391,"Raphael, Rick,",Code three,stew | chiscifi | teamred
21739,1980,1980,1932,1980,m,us,261632,0.369139866059,0,1,391,"Jakes, John,",The Americans,teamblack | chirandom
21620,1979,1979,1926,1979,m,us,95304,0.368698202172,0,1,391,"Gordon, Noah,",The Jerusalem diamond,chirandom | teamred
10053,1928,1928,1875,1928,m,us,54234,0.792219661485,1,1,381,"Burroughs, Edgar Rice,",The master mind of Mars,teamblack | chiscifi
20592,1964,1964,1932,1964,m,us,64046,0.350794307396,0,1,391,"Kim, Richard E.",The martyred,chirandom | teamred
mdp.39015078569723,1880,1880,1836,1880,m,uk,43214,0.521853664867,1,1,389,"Greg, Percy,",Across the zodiac,anatscifi | teamred
uc2.ark+=13960=t53f4sg3b,1875,1875,1811,1875,m,fr,63183,0.314708734318,0,1,391,"Walraven, E. G.","The two orphans, or, The ",random | teamred
22340,1985,1985,1947,1985,m,us,73314,0.569425405001,1,1,391,"Effinger, George Alec,",The nick of time,stew | teamblack | chiscifi | chirandom
10645,1941,1941,1884,1941,m,us,83164,0.938068830698,1,1,388,"Merritt, Abraham,",The metal monster,stew | chiscifi | teamred
11900,1949,1949,1874,1949,m,uk,62616,0.862640506752,1,1,389,"Wright, S. Fowler,",The Amphibians,chiscifi | teamred
20712,1966,1966,1911,1966,m,us,92141,0.792730815768,1,1,391,"Schmitz, James H.",The witches of Karres,chiscifi | teamred
mdp.39015051156498,1826,1826,1798,1826,m,uk,90728,0.423100474655,0,1,391,"Banim, John,",Tales,random | teamred
23117,1989,1989,1950,1989,m,us,74204,0.689663494248,1,1,391,"Jeter, K. W,",Farewell horizontal,chiscifi | teamred
nyp.33433081958500,1771,1802,1740,1771,m,fr,112879,0.576448329396,1,1,391,"Mercier, Louis-Sébastien,",Memoirs of the year two t,anatscifi | teamblack
11323,1931,1931,1880,1931,m,uk,70182,0.3084840436,0,1,391,"Connington, J. J.",The boathouse riddle,teamblack | chirandom | chimyst
11829,1947,1947,1895,1947,m,uk,269366,0.251820190399,0,1,391,"Hartley, L. P.",Eustace and Hilda,teamblack | chirandom
10874,1947,1947,1883,1947,,us,101939,0.740750379419,1,1,390,"Taine, John,",The forbidden garden,chiscifi | teamred
nyp.33433079897819,1892,1892,1842,1892,m,us,28898,0.380865376584,0,1,391,"Bierce, Ambrose,",The monk and the hangman',teamblack | random
mdp.39015063096088,1922,1922,1892,1922,f,us,33370,0.401911641022,0,1,391,"Squier, Emma-Lindsay,",The wild heart,random | teamred
10827,1946,1946,1898,1946,m,us,78778,0.511179766992,1,1,391,"Sherman, Harold M.",The green man,stew | teamblack | chiscifi
21079,1973,1973,1914,1973,m,us,70772,0.435183280438,0,1,391,"Berryman, John,",Recovery,chirandom | teamred
10090,1931,1931,1887,1931,m,us,70076,0.873470683025,1,1,390,"Cummings, Ray,",Brigands of the moon,teamblack | chiscifi
20075,1952,1952,1908,1952,m,us,55419,0.351059441926,0,1,391,"Powell, Richard,",A shot in the dark,teamblack | chirandom | chimyst
11803,1946,1946,1899,1946,m,uk,82607,0.513490868116,0,1,391,"Forester, C. S.",Lord Hornblower,teamblack | chirandom
10954,1949,1949,1905,1949,m,us,67639,0.282365348355,0,1,391,"Palmer, Stuart,",Four lost ladies,teamblack | chirandom | chimyst
22073,1983,1983,1946,1983,m,us,83622,0.722944624769,1,1,389,"Foster, Alan Dean,",For love of mother-not,stew | chiscifi | chirandom | teamred
20240,1956,1956,1916,1956,m,us,51382,0.273372390382,0,1,388,"MacDonald, John D.",You live once,teamblack | chirandom
11552,1937,1937,1866,1937,m,uk,36949,0.720296591044,1,1,386,"Wells, H. G.",Star-begotten,chiscifi | teamred
mdp.39015030365178,1903,1904,1842,1903,m,fr,5384,0.40291670578,0,1,391,"Lafargue, Paul,",The sale of an appetite,teamblack | random
20694,1966,1966,0,1966,m,us,49433,0.808241306285,1,1,391,"Herbert, Frank,",The eyes of Heisenberg,chiscifi | teamred
22894,1988,1988,1945,1988,m,us,67320,0.381425416268,0,1,391,"Grissom, Ken,",Drop-off,stew | teamblack | chirandom | chimyst
20505,1962,1962,1918,1962,f,us,49439,0.470151957492,1,1,391,"L'Engle, Madeleine,",A wrinkle in time,teamblack | chiscifi | chifantasy
21967,1982,1982,1911,1982,m,us,390854,0.719274648109,1,1,391,"Hubbard, L. Ron,",Battlefield earth,chiscifi | chirandom | teamred
21929,1982,1982,1945,1982,m,us,123602,0.592313448336,1,1,391,"Bishop, Michael,",No enemy but time,teamblack | chiscifi
21749,1980,1980,1938,1980,m,us,93669,0.519238544033,1,1,391,"Kurland, Michael,",The last President,chiscifi | teamred
20079,1952,1952,1922,1952,m,us,100227,0.410264124804,1,1,389,"Vonnegut, Kurt,",Player piano,stew | teamblack | chiscifi | chirandom
11499,1936,1936,1906,1936,m,uk,81154,0.524882329121,0,1,391,"Innes, Michael,",Death at the president's ,stew | chirandom | teamred | chimyst
nyp.33433074878889,1837,1837,1797,1837,m,uk,183975,0.311410603928,0,1,391,"Lover, Samuel,",Rory O'More,teamblack | random
20427,1960,1960,1928,1960,m,us,52995,0.716227369077,1,1,391,"Sheckley, Robert,",Store of infinity,teamblack | chiscifi
nyp.33433075746812,1920,1920,1892,1920,m,uk,103805,0.568276278466,1,1,391,"Shanks, Edward,",The people of the ruins,stew | anatscifi | teamblack
uc2.ark+=13960=t6251m863,1871,1871,1838,1871,m,uk,80104,0.248932336101,0,1,390,"Farjeon, B. L.",Joshua Marvel,teamblack | random
21611,1979,1979,1923,1979,m,us,78847,0.682517576356,1,1,390,"Dickson, Gordon R,",Masters of Everon,stew | teamblack | chiscifi
21043,1972,1972,1943,1972,m,us,118057,0.428795519428,0,1,391,"Millhauser, Steven,",Edwin Mullhouse,chirandom | teamred
20683,1966,1966,1942,1966,m,us,59840,0.701856463335,1,1,391,"Delany, Samuel R,",Babel-17,chiscifi | teamred
njp.32101063580995,1903,1903,1866,1903,m,us,85034,0.456375125596,0,1,391,"Isham, Frederic Stewart,",Under the rose,random | teamred
22623,1987,1987,0,1987,f,us,112697,0.70372513466,1,1,391,"Bonanno, Margaret Wander,",Strangers from the sky,stew | teamblack | chiscifi
20866,1970,1970,1926,1970,m,us,59925,0.787429279978,1,1,391,"Anderson, Poul,",Tau zero,teamblack | chiscifi | chirandom
20374,1959,1959,1907,1959,m,us,86218,0.568847736359,1,1,388,"Heinlein, Robert A.",Starship troopers,stew | teamblack | chiscifi
21116,1973,1973,1939,1973,m,us,57490,0.472199556422,1,1,391,"Malzberg, Barry N,",Herovit's world,teamblack | chiscifi | chirandom
23601,1987,1987,1954,1987,f,uk,253701,0.223499297293,0,1,391,"Gregory, Philippa,",Wideacre,chirandom | teamred
10542,1938,1938,1875,1938,m,us,55797,0.547247256489,1,1,381,"Burroughs, Edgar Rice,",The lad and the lion,chiscifi | teamred
21335,1976,1976,1908,1976,m,us,97613,0.440134439235,0,1,390,"L'Amour, Louis,",To the Far Blue Mountains,teamblack | chirandom
10302,1929,1929,1875,1929,m,us,57953,0.70644261649,1,1,381,"Burroughs, Edgar Rice,",The monster men,stew | chiscifi | teamred
21866,1981,1981,1948,1981,f,us,76426,0.68497188505,1,1,391,"McIntyre, Vonda N,",The entropy effect,chiscifi | teamred
20899,1970,1970,1908,1970,m,us,49536,0.270628064659,0,1,390,"L'Amour, Louis,",Galloway,chirandom | teamred
dul1.ark+=13960=t3zs3df24,1888,1888,1833,1888,m,us,102854,0.70224358353,1,1,391,"De Mille, James,",A strange manuscript foun,anatscifi | teamblack | locscifi
Derleth1948,1948,1948,1909,1948,m,us,7060,0.478137644372,1,1,391,"Derleth, August,",Two stories by Derleth,chiscifi | pbgothic | teamred
coo.31924051019580,1912,1912,1859,1912,m,uk,72785,0.608393513706,1,1,391,"Doyle, Arthur Conan,",The lost world,stew | anatscifi | teamred
uc2.ark+=13960=t1dj5cf2j,1886,1920,1853,1886,m,fr,60294,0.291242056083,0,1,391,"Lemaître, Jules,",Serenus and other stories,random | teamred
uc2.ark+=13960=t5db7zr5v,1879,1879,1839,1879,m,us,53824,0.366918302596,0,1,391,"Adams, Robert Chamblet,","On board the ""Rocket""",teamblack | random
21877,1981,1981,1938,1981,m,us,91115,0.551072846936,1,1,389,"Niven, Larry,",Oath of fealty,stew | chiscifi | teamred
20819,1969,1969,1923,1969,m,us,71673,0.593049929304,1,1,391,"Davidson, Avram,",The phoenix and the mirro,teamblack | chiscifi
mdp.39015062473205,1922,1922,1893,1922,m,us,62921,0.304413133702,0,1,391,"Marquand, John P.",The unspeakable gentleman,random | teamred
uc1.b244810,1898,1898,1865,1898,m,uk,141608,0.596178901498,1,1,390,"Shiel, M. P.",The yellow danger,anatscifi | teamblack
10270,1927,1927,1865,1927,f,us,109671,0.231379672252,0,1,390,"Hill, Grace Livingston,",Job's niece,teamblack | chirandom
21905,1981,1981,1947,1981,m,us,51220,0.855007815939,1,1,391,"Vardeman, Robert E,",The Klingon gambit,stew | chiscifi | chirandom | teamred
21304,1976,1976,1947,1976,f,us,52056,0.635803927132,1,1,391,"Butler, Octavia E,",Patternmaster,chiscifi | teamred | chifantasy
21552,1978,1978,1946,1978,m,us,103126,0.768274476538,1,1,391,"Lustbader, Eric,",Shallows of night,chiscifi | teamred
21501,1978,1978,1945,1978,m,us,43607,0.357467939418,0,1,391,"Brown, Wesley,",Tragic magic,chirandom | teamred
nyp.33433075761720,1888,1888,1838,1888,m,uk,58823,0.271476231275,0,1,390,"Farjeon, B. L.",Miser Farebrother,teamblack | random
20485,1962,1962,1906,1962,m,us,55041,0.746018548608,1,1,391,"Clifton, Mark,",When they come from space,teamblack | chiscifi
10793,1945,1945,1874,1945,f,us,108978,0.320930145365,0,1,391,"Stein, Gertrude,",Wars I have seen,chirandom | teamred
21670,1979,1979,0,1979,m,us,74275,0.624036320186,1,1,391,"Schulman, J. Neil 1953-",Alongside night,teamblack | chiscifi
11030,1927,1927,1882,1927,f,uk,69961,0.281707590879,0,1,391,"Woolf, Virginia,",To the lighthouse,teamblack | chirandom
21126,1973,1973,1936,1973,f,us,217500,0.22051060016,0,1,390,"Piercy, Marge,",Small changes,chirandom | teamred
22783,1987,1987,1943,1987,f,us,154100,0.240285094083,0,1,391,"Spencer, LaVyrle,",The gamble,chirandom | teamred
20620,1965,1965,0,1965,m,guyana,73375,0.167540258359,0,1,391,"Braithwaite, E. R.  (Edwa",Choice of straws,teamblack | chirandom
20961,1971,1971,1941,1971,m,us,40130,0.731114507957,1,1,391,"Hjortsberg, William,",Gray matters,chiscifi | teamred
uva.x000676502,1899,1899,1846,1899,m,us,82929,0.386117995691,0,1,391,"Thornton, Marcellus Eugen","My ""budie"" and I",random | teamred
20044,1952,1952,1920,1952,m,us,73718,0.749630312487,1,1,387,"Asimov, Isaac,",Foundation and empire,stew | teamblack | chiscifi | chirandom
20083,1953,1953,1920,1953,m,us,71330,0.776063007042,1,1,387,"Asimov, Isaac,",Second foundation,stew | chiscifi | chirandom | teamred
22305,1985,1985,1941,1985,m,us,119786,0.704304718465,1,1,391,"Benford, Gregory,",Artifact,teamblack | chiscifi
uc1.32106001959946,1904,1904,1866,1904,m,uk,88298,0.581183280161,1,1,386,"Wells, H. G.",The food of the gods and ,anatscifi | teamblack | locscifi
21685,1979,1979,1945,1979,m,us,102859,0.867753658929,1,1,391,"Zebrowski, George,",Macrolife,stew | chiscifi | teamred
nyp.33433075827018,1893,1894,1842,1893,m,fr,63222,0.94404890687,1,1,391,"Flammarion, Camille,",Omega: the last days of t,anatscifi | teamblack
21443,1977,1977,1910,1977,m,us,57133,0.549083231656,1,1,391,"Leiber, Fritz,",Our lady of darkness,chiscifi | teamred | chifantasy
21488,1978,1978,1927,1978,m,us,106156,0.406725416593,0,1,391,"Adler, Warren,",The Casanova embrace,teamblack | chirandom
22878,1988,1988,1933,1988,f,us,113525,0.537692128604,1,1,391,"Engh, M. J,",Wheel of the winds,chiscifi | teamred
22332,1985,1985,1928,1985,m,us,101133,0.248817487906,0,1,387,"Dick, Philip K,",Puttering about in a smal,teamblack | chirandom
22097,1983,1983,1922,1983,f,us,75826,0.288499709875,0,1,391,"MacLeod, Charlotte,",Something the cat dragged,stew | chirandom | teamred | chimyst
20290,1957,1957,1897,1957,f,us,57265,0.339378519125,0,1,391,"Malvern, Gladys,",My lady: my love,teamblack | chirandom
11519,1937,1937,1904,1937,f,uk,98576,0.312958229115,0,1,391,"Allingham, Margery,",Dancers in mourning,cozy | chirandom | teamred | chimyst
mdp.39015010330341,1877,1877,1822,1877,f,uk,12415,0.894694737172,1,1,391,"Cobbe, Frances Power,",The age of science,stew | teamred | femscifi
20496,1962,1962,1927,1962,m,us,51928,0.663347845369,1,1,391,"Garrett, Randall,",Unwise child,stew | chiscifi | teamred
uc2.ark+=13960=t0js9hc64,1887,1887,1883,1887,f,us,90502,0.23953883702,0,1,391,"Clarke, Rebecca Sophia,",Drones' honey,teamblack | random
21734,1980,1980,1927,1980,m,us,97176,0.528978752095,0,1,391,"Herzog, Arthur,",Aries rising,chirandom | teamred
20481,1962,1962,1914,1962,m,us,59134,0.742121897524,0,1,390,"Burroughs, William S.",The ticket that exploded,teamblack | chirandom
21579,1978,1978,1943,1978,m,us,80972,0.205197590987,0,1,390,"Swift, Edward,",Splendora,chirandom | teamred
10761,1944,1944,1905,1944,f,us,117154,0.14758882673,0,1,391,"Walker, Mildred",Winter wheat,chirandom | teamred
20065,1952,1952,1915,1952,m,us,48931,0.668218047241,1,1,391,"Jones, Raymond F.",Son of the stars,teamblack | chiscifi
uva.x000380956,1865,1874,1828,1865,m,fr,109718,0.828771269541,1,1,389,"Verne, Jules,",From the Earth to the Moo,stew | anatscifi | teamred
20572,1964,1964,1914,1964,m,us,41029,0.831546547929,1,1,390,"Burroughs, William S.",Nova Express,teamblack | chiscifi
21147,1973,1973,1922,1973,m,us,58222,0.41110571484,1,1,389,"Vonnegut, Kurt,",Breakfast of Champions,chiscifi | teamred
njp.32101067641678,1878,1878,1812,1878,m,ge,72452,0.214908780073,0,1,391,"Auerbach, Berthold,",Landolin,random | teamred
mdp.39015007007282,1889,1889,1834,1889,m,us,40821,0.868918661583,1,1,391,"Stockton, Frank Richard,",The great war syndicate,anatscifi | teamred
20842,1969,1969,1903,1969,m,us,52704,0.302534709114,0,1,391,"Pentecost, Hugh,",Girl watcher's funeral,stew | teamblack | chirandom | chimyst
nyp.33433074897426,1896,1913,1864,1896,m,uk,77723,0.273860093013,0,1,391,"Merrick, Leonard,",This stage of fools,random | teamred
11836,1947,1947,1897,1947,f,uk,107857,0.170897621757,0,1,391,"Robins, Denise,",More than love,chirandom | teamred
4655,1922,1922,1875,1922,m,us,89275,0.748688239269,1,1,381,"Burroughs, Edgar Rice,",The chessmen of Mars,stew | teamblack | chiscifi
20649,1965,1965,1899,1965,m,us,21405,0.363836989348,0,1,390,"Nabokov, Vladimir Vladimi",The eye,chirandom | teamred
njp.32101068138443,1892,1892,1851,1892,m,us,108069,0.824955009331,1,1,391,"Bradshaw, William R.",The goddess of Atvatabar,teamblack | locscifi
10310,1929,1929,1891,1929,m,us,51526,0.875969825861,1,1,389,"Kline, Otis Adelbert,",The planet of peril,stew | teamblack | chiscifi
nyp.33433074870282,1907,1907,1861,1907,m,uk,108516,0.228128461313,0,1,390,"Hewlett, Maurice,",The stooping lady,random | teamred
10911,1948,1948,0,1948,m,us,81674,0.35442330256,0,1,391,"Queen, Ellery,",Ten days' wonder,stew | det100 | cozy | teamblack | chirandom | chimyst
11396,1933,1933,1879,1933,f,au,58530,0.347705109572,0,1,391,"Franklin, Miles,",Bring the monkey,chirandom | teamred | chimyst
10096,1931,1931,1884,1931,m,us,94744,0.784447021066,1,1,388,"Merritt, Abraham,",Face in the abyss,chiscifi | teamred
10476,1935,1935,1885,1935,m,us,126034,0.342698681316,1,1,390,"Lewis, Sinclair,",It can't happen here,chiscifi | teamred
23474,1953,1953,1900,1953,f,uk,109952,0.29843057323,0,1,391,"Goudge, Elizabeth,",The heart of the family,chirandom | teamred
21114,1973,1973,1916,1973,m,us,89445,0.379478288128,0,1,388,"MacDonald, John D.",The scarlet ruse,chirandom | teamred | chimyst
10835,1946,1946,1909,1946,f,us,93080,0.164540346532,0,1,391,"Welty, Eudora,",Delta Wedding,teamblack | chirandom
11591,1938,1938,1874,1938,m,uk,70854,0.8253196558,1,1,389,"Wright, S. Fowler,",The adventure of Wyndham ,stew | chiscifi | chiutopia | teamblack | chirandom
21876,1981,1981,1938,1981,m,us,111657,0.610811737896,1,1,389,"Niven, Larry,",Dream Park,teamblack | chiscifi
20139,1954,1954,0,1954,m,us,72709,0.479151901342,1,1,388,"Heinlein, Robert A.",The star beast,stew | teamblack | chiscifi
nyp.33433075768253,1826,1826,1785,1826,m,uk,95423,0.547436855581,0,1,391,"Wilkins, George,",The convert,teamblack | random
11383,1932,1932,1899,1932,m,uk,88473,0.247702514357,0,1,391,"Shute, Nevil,",Lonely road,chirandom | teamred
mdp.39015063556271,1818,1818,1769,1818,f,uk,66774,0.197360348172,0,1,391,"Opie, Amelia Alderson,",New tales,random | teamred
11098,1950,1950,1919,1950,f,uk,77525,0.29116759114,0,1,391,"Lessing, Doris,",The grass is singing,stew | chirandom | teamred | chimyst
20133,1954,1954,1915,1954,m,us,52642,0.735848181226,1,1,390,"Del Rey, Lester,",Step to the stars,teamblack | chiscifi
nyp.33433074864889,1888,1888,1836,1888,m,uk,116385,0.336873394477,0,1,391,"Goodman, E. J.",Too curious,supernatural | random | teamred
11044,1932,1932,1894,1932,m,uk,143413,0.381588784925,0,1,391,"Morgan, Charles,",The fountain,chirandom | teamred
mdp.39015063941135,1907,1907,1850,1907,f,us,130515,0.420332247222,0,1,391,"Murfree, Mary Noailles,",The windfall;,random | teamred
20002,1951,1951,1920,1951,m,us,66669,0.740142572152,1,1,387,"Asimov, Isaac,",Foundation,chiscifi | teamred
dul1.ark+=13960=t98637h6g,1895,1895,1866,1895,m,uk,38206,0.74534227754,1,1,386,"Wells, H. G.",The time machine;,stew | anatscifi | locscifi | teamred
21104,1959,1973,1909,1959,m,us,51395,0.228236955089,0,1,391,"Himes, Chester B.",The crazy kill,hardboiled | chirandom | teamred | chimyst
njp.32101013621246,1887,1906,1841,1887,m,uk,60380,0.531702531999,1,1,391,"Hudson, W. H.",A crystal age,anatscifi | teamred
11096,1949,1949,1903,1949,m,uk,104362,0.665352287759,1,1,391,"Orwell, George,",Nineteen eighty-four,teamblack | chiscifi
21288,1975,1975,1944,1975,m,us,102051,0.54201137665,0,1,390,"Stasheff, Christopher,",The warlock in spite of h,teamblack | chirandom | chifantasy
20563,1963,1963,1922,1963,m,us,53350,0.332526667427,1,1,389,"Vonnegut, Kurt,",Cat's Cradle,teamblack | chiscifi
uc1.b3324205,1906,1913,1867,1906,m,uk,132533,0.400868067526,0,1,391,"Cullum, Ridgwell,",The night-riders;,teamblack | random
10803,1946,1946,1903,1946,m,us,79309,0.28713910543,0,1,391,"Busch, Niven,",Day of the conquerors,teamblack | chirandom
11081,1944,1944,1882,1944,m,uk,67696,0.313899396963,0,1,391,"Joyce, James,",Stephen hero,chirandom | teamred
10838,1947,1947,1906,1947,m,au,102243,0.410577767961,0,1,391,"Blunden, Godfrey",A Room on the Route,teamblack | chirandom
22168,1984,1984,1942,1984,f,us,60961,0.626863122056,1,1,391,"Cherryh, C. J,",Chanur's venture,chiscifi | teamred | chifantasy
20114,1953,1953,1909,1953,m,us,71631,0.627360281909,1,1,391,"Pangborn, Edgar,",West of the sun,stew | teamblack | chiscifi | chirandom
hvd.32044014279723,1827,1828,1807,1827,f,uk,63514,0.564204088773,1,1,391,"Loudon, Jane",The mummy!,stew | teamred | femscifi
22692,1987,1987,1953,1987,m,us,108952,0.310669580359,0,1,391,"Hiaasen, Carl,",Double whammy,chirandom | teamred | chimyst
20233,1956,1956,1907,1956,m,us,55278,0.441868723972,1,1,388,"Heinlein, Robert A.",Double star,chiscifi | chirandom | teamred
20665,1965,1965,1903,1965,m,us,89784,0.393194360471,0,1,391,"Traver, Robert,",Laughing whitefish,teamblack | chirandom
20709,1966,1966,1937,1966,m,us,47056,0.512574926838,0,1,391,"Pynchon, Thomas,",The crying of lot 49,teamblack | chirandom
22685,1987,1987,0,1987,m,us,245016,0.386733273817,0,1,391,"Guild, Nicholas,",The Assyrian,teamblack | chirandom
nyp.33433039680552,1890,1890,1831,1890,m,us,116580,0.622230015841,1,1,391,"Donnelly, Ignatius,",Cæsar's column,anatscifi | teamred
10917,1948,1948,1890,1948,m,us,83934,0.935115262211,1,1,391,"Smith, E. E.",Skylark three,chiscifi | teamred
20089,1953,1953,1906,1953,m,us,53940,0.436667296198,1,1,391,"Brown, Fredric,",The lights in the sky are,stew | chiscifi | chirandom | teamred
20021,1951,1951,1916,1951,m,us,57780,0.73464981765,1,1,388,"MacDonald, John D.",Wine of the dreamers,stew | teamblack | chiscifi
uc2.ark+=13960=t3xs5jt7k,1911,1911,1859,1911,m,us,28145,0.427118449645,0,1,391,"Lummis, Charles Fletcher,",The gold fish of Gran Chi,random | teamred
